X,Y,Z,Rho,Beta,Alpha
0.00403231586264,-0.0305434599837,-0.185435175896,-0.0865419905343,-0.0692746408548,-0.0476502201735
0.00403231586264,-0.0305434599837,-0.185435175896,-0.0953573345339,-0.0919836989456,-0.0178652175339
0.000751546093504,-0.0340930847701,-0.194356679916,-0.0937670849229,-0.0965794261077,0.00984439124415
-0.00302282602936,-0.0257514665545,-0.19842505455,-0.0831326301323,-0.11222316968,0.0169235633011
-0.00289725449069,-0.0163279761456,-0.200610995293,-0.0668635044471,-0.129446748218,0.0194712621156
-0.00566427206561,-0.0091433612033,-0.200857996941,-0.0540039891489,-0.146725582024,0.0300647039671
-0.00566427206561,-0.0091433612033,-0.200857996941,-0.0459974092275,-0.159994852774,0.0452320082947
-0.0244702783561,0.00931345145957,-0.20489180088,-0.0159149810836,-0.162176628356,0.0389156821939
-0.0312209406868,0.022625559754,-0.199275612831,-0.0103621939915,-0.17482589003,0.0319097277255
-0.0359795231132,0.0239106787397,-0.190706729889,-0.00717192303708,-0.184032547224,0.0307658312957
-0.0408550569543,0.0160415331807,-0.182085037231,-0.00831995157416,-0.169063333612,0.0723037030908
-0.0408550569543,0.0160415331807,-0.182085037231,0.0037937058396,-0.138155206618,0.0765081647371
-0.0410168639147,-0.0189874178165,-0.174174189568,0.0296752664683,-0.0966155309724,0.0832561943701
-0.0410168639147,-0.0189874178165,-0.174174189568,0.0402100591201,-0.0641724247453,0.0773331600906
-0.0269700220822,-0.0789085305455,-0.174784302711,0.0373132094267,0.00366995130687,0.111893175614
-0.0269700220822,-0.0789085305455,-0.174784302711,0.039381287253,0.0328992890698,0.0993192281239
-0.00271699082482,-0.0974993877921,-0.159950375557,0.00102127265207,0.0628552733476,0.105567414862
0.0453014779195,-0.101259287926,-0.151046395302,-0.0404396463231,0.0910635375847,0.113642803488
0.0453014779195,-0.101259287926,-0.151046395302,-0.0392186740966,0.100148997134,0.127199433405
0.0823191187045,-0.0965418582233,-0.168908953667,-0.0570710677166,0.101955941179,0.11878325448
0.0929488439482,-0.0942719713645,-0.189576506615,-0.0564069237795,0.111467777147,0.123754357777
0.0929488439482,-0.0942719713645,-0.189576506615,-0.0334387114032,0.0932030031956,0.142819462512
0.0948831734806,-0.0847774974628,-0.220554590225,-0.0140975754625,0.0782158951517,0.160653319186
0.0945217138822,-0.0784732889195,-0.236789226532,-0.00744484162065,0.0672610905726,0.174274726012
0.0897209834898,-0.0613442655591,-0.28038418293,0.010402045598,0.0884717287951,0.163947316231
0.0906015402527,-0.0557607303015,-0.293003320694,0.023475302783,0.0835211983242,0.17345070637
0.0906015402527,-0.0557607303015,-0.293003320694,0.0312391901897,0.0645662901228,0.168289318743
0.090443956581,-0.0231354844011,-0.303662657738,0.0405230418516,0.0611319676204,0.147241277446
0.090443956581,-0.0231354844011,-0.303662657738,0.0420926883657,0.0636818153403,0.160027889847
0.100612076357,-0.0135353637149,-0.30715072155,0.0418999279623,0.0646432282764,0.145160611102
0.108200075832,-0.0153993190524,-0.303278803825,0.0474985596656,0.0610297643679,0.132143235834
0.108200075832,-0.0153993190524,-0.303278803825,0.0549854896336,0.0482943860496,0.114723243547
0.130402042422,-0.0285942282438,-0.306261062622,0.0283749571285,0.0346632409617,0.108620603005
0.130402042422,-0.0285942282438,-0.306261062622,0.0221960727779,0.0196281656414,0.0862049412872
0.142586354908,-0.029940178811,-0.313770890236,0.00225705945021,0.014109619142,0.0598267015723
0.149381017284,-0.0253421220771,-0.320841312408,-0.0106023004488,0.0117579179563,0.0326025645112
0.153111017288,-0.0179747823026,-0.329638719559,-0.0208515979496,0.0176146878942,0.0172973558606
0.153976603451,-0.00878127910406,-0.334367513657,-0.0222480450742,0.0252209821813,0.0157818456665
0.149532283646,0.00469475517736,-0.340548992157,-0.0208220826163,0.0317350045933,0.0106792705299
0.139236773161,0.0160097807349,-0.347710371017,-0.0237756661538,0.0272450522962,0.0200459571801
0.127555366842,0.0165745124403,-0.355842709541,-0.0286747083205,0.0277250574989,0.0347936342566
0.118149809339,0.0122725373307,-0.360589981079,-0.0354217458706,0.0323230552154,0.0450372498575
0.107394471366,0.00711512222252,-0.367851734161,-0.0390437542334,0.0268087980578,0.0284044875033
0.0978654800779,-0.0012952469463,-0.371834874153,-0.0372871151769,0.0313675861267,0.030579949989
0.0869897071256,-0.0110340158591,-0.378855109215,-0.0390916626759,0.0289806014975,0.0260296043953
0.0748189162411,-0.0144461307972,-0.374415040016,-0.0387003808495,0.0353296443768,0.0235200417109
0.0649959863817,-0.0232154713958,-0.359902858734,-0.0509586285265,0.0295027644706,0.0316704770441
0.0552455853963,-0.0247529498033,-0.350606441498,-0.0576071902831,0.0565657060058,0.0433655087406
0.0501473439553,-0.0299792946016,-0.346288561821,-0.0570320004229,0.0612705763778,0.0560723740791
0.0516199731835,-0.0413975565494,-0.344774723053,-0.0582124371046,0.10180222109,0.0715755046411
0.0594439683055,-0.0591597316415,-0.341506481171,-0.0544486722395,0.110458250162,0.0819891072845
0.0662381673784,-0.0815752660772,-0.338660001755,-0.0497861571827,0.144125850915,0.0904809742392
0.0809930906209,-0.108448464327,-0.323826432228,-0.0458545343028,0.152861783821,0.0761257248206
0.0897605804177,-0.121033281223,-0.316221952438,-0.0466259996403,0.164825534663,0.0675271742775
0.10394722565,-0.129759570938,-0.302077889442,-0.0452046055824,0.169869469434,0.0534378742261
0.119489502932,-0.126948689103,-0.282007455826,-0.0542500161526,0.149910853607,0.0491171997486
0.127429260574,-0.112368873295,-0.265603780746,-0.0639785226409,0.123019450894,0.0450112254359
0.136072043527,-0.0909075930263,-0.246776223183,-0.0760190006096,0.079690345537,0.0602503854882
0.14264536913,-0.0807567299203,-0.238195300102,-0.0862398787486,0.0519629001023,0.0639538296918
0.157568101637,-0.0767162328685,-0.239638566971,-0.0941212984396,0.034822859508,0.0644444077964
0.174446848312,-0.0808870179205,-0.24561882019,-0.0981782810784,0.00989574861084,0.0574505450257
0.183568815274,-0.0995162865302,-0.261538028717,-0.0907832860419,0.00230739505805,0.0555521239044
0.191559131084,-0.138847815741,-0.27828001976,-0.0852388598747,-0.0125165244717,0.0632769193344
0.190171576416,-0.166848943522,-0.291578292847,-0.0714966770459,-0.00688617841649,0.0622406276152
0.188337275299,-0.209439845758,-0.303928494453,-0.0657113791264,0.0058322436133,0.0686223218959
0.185179436909,-0.225633596891,-0.313334465027,-0.0627163711772,0.0412051423304,0.06916071763
0.182713961176,-0.210786549653,-0.320465326309,-0.0601055964064,0.0979144532299,0.0679901422771
0.169076139466,-0.171955810287,-0.330941557884,-0.0498164300722,0.170047340899,0.0578119829629
0.160504723036,-0.14678455315,-0.336512446404,-0.057028512463,0.204454081725,0.081887599144
0.1476843048,-0.110442845327,-0.341035366058,-0.0632525878348,0.239981826923,0.0898865268228
0.133298755703,-0.0743398083391,-0.345434427261,-0.0789037609947,0.254715322394,0.102291785499
