X,Y,Z,Rho,Beta,Alpha
2.03183043672,1.09946299308,0.572339713573,-1.26138640488,-0.0315109947911,-2.72289221339
2.03183043672,1.09946299308,0.572339713573,-1.26202549569,-0.03699739535,-2.71542709299
2.02004790384,1.07350609993,0.56837451458,-1.25637335799,-0.0472959994945,-2.71414285808
2.02004790384,1.07350609993,0.56837451458,-1.23868552845,-0.0550562964584,-2.68685403747
1.96073710813,0.987740823187,0.547082304955,-1.25556923604,-0.045192121867,-2.73262598905
1.91847853009,0.945129429453,0.538282752037,-1.27768521572,-0.040886096311,-2.75719229801
1.91847853009,0.945129429453,0.538282752037,-1.08985906147,-0.0686095971271,-2.61814925175
1.91847853009,0.945129429453,0.538282752037,-1.08985906147,-0.0686095971271,-2.61814925175
1.7827888054,0.839269385608,0.486299037933,-1.01173737714,-0.0599231740213,-2.50973737707
1.7570986867,0.819837350158,0.476038694382,-1.02062354159,-0.0545732241572,-2.52503030215
1.69634429155,0.765526058863,0.454326987267,-1.03924939256,-0.0434146583364,-2.56403305994
1.664928168,0.734901163726,0.446383237839,-0.871083625425,-0.0584887731547,-2.30447524301
1.60510210857,0.693450892786,0.429394483566,-0.850524161554,-0.0584755789634,-2.18149233463
1.54728079221,0.657258552194,0.41478908062,-0.854481650004,-0.0504632246209,-2.21828231297
1.48719206059,0.625343026955,0.397824287415,-0.86569261714,-0.04105721131,-2.25432740624
1.48719206059,0.625343026955,0.397824287415,-0.86569261714,-0.04105721131,-2.25432740624
1.41737433776,0.582067353953,0.363873362541,-0.876912260211,-0.0227135592105,-2.29775497134
1.41737433776,0.582067353953,0.363873362541,-0.812643092642,-0.0564412635609,-1.8082118715
1.35898160317,0.536134215772,0.330032944679,-0.781442005581,-0.0384126821936,-1.84617210667
1.35898160317,0.536134215772,0.330032944679,-0.781442005581,-0.0384126821936,-1.84617210667
1.35898160317,0.536134215772,0.330032944679,-0.781442005581,-0.0384126821936,-1.84617210667
1.35898160317,0.536134215772,0.330032944679,-0.781442005581,-0.0384126821936,-1.84617210667
1.20178195152,0.456959798807,0.277195215225,-0.755276829569,-0.0088735936566,-1.94478462113
1.20178195152,0.456959798807,0.277195215225,-0.555270112448,-0.0501863522029,-1.58687679889
1.20178195152,0.456959798807,0.277195215225,-0.555270112448,-0.0501863522029,-1.58687679889
1.20178195152,0.456959798807,0.277195215225,-0.555270112448,-0.0501863522029,-1.58687679889
1.08164986475,0.395200528498,0.296161770821,-0.501530347123,-0.0646371857844,-1.66779131365
1.08164986475,0.395200528498,0.296161770821,-0.501530347123,-0.0646371857844,-1.66779131365
0.998200411248,0.41486643832,0.309498786926,-0.532183073491,-0.0720669099375,-1.72091955602
0.998200411248,0.41486643832,0.309498786926,-0.532183073491,-0.0720669099375,-1.72091955602
0.998200411248,0.41486643832,0.309498786926,-0.532183073491,-0.0720669099375,-1.72091955602
0.998200411248,0.41486643832,0.309498786926,-0.532183073491,-0.0720669099375,-1.72091955602
0.867966332475,0.352938214757,0.272270202637,-0.494635556287,-0.0489247887841,-1.81351357343
0.833242663178,0.333128921507,0.259063124657,-1.13593625643,-0.0638073158591,-1.0440140096
0.833242663178,0.333128921507,0.259063124657,-1.13593625643,-0.0638073158591,-1.0440140096
0.833242663178,0.333128921507,0.259063124657,-1.13593625643,-0.0638073158591,-1.0440140096
0.833242663178,0.333128921507,0.259063124657,-1.13593625643,-0.0638073158591,-1.0440140096
0.833242663178,0.333128921507,0.259063124657,-1.13593625643,-0.0638073158591,-1.0440140096
0.694921778437,0.22102604096,0.206866383553,-0.967952966001,-0.0426964899263,-1.07616770102
0.667468498992,0.203827202803,0.187500715256,-1.19393770049,-0.072970953451,-0.858399632032
0.667468498992,0.203827202803,0.187500715256,-1.23600043508,-0.0792066113123,-0.791627773396
0.622236530351,0.164810013292,0.153114438057,-1.18176961999,-0.0644317068363,-0.755550186921
0.610379269298,0.14186874151,0.13777756691,-1.15653202732,-0.0580614439311,-0.751570226394
0.590718754289,0.112962599651,0.132600069046,-1.07940196467,-0.046336688749,-0.691828372239
0.577094905783,0.09219682467,0.132781624794,-1.05571030168,-0.046959514337,-0.688273340423
0.553878256978,0.0694098169068,0.134408354759,-0.966995075194,-0.0302004944114,-0.637280398789
0.528386004589,0.0499584386283,0.132035374641,-0.920590153728,-0.021337932093,-0.612130419558
0.504663898044,0.0297625156773,0.126904606819,-0.889475639115,-0.0189733568409,-0.610596464906
0.495886801339,0.018405376134,0.121171236038,-0.866295019176,-0.00770395638336,-0.582460110458
0.487562450365,-0.00314019713434,0.113343596458,-0.842471562329,0.00138809030848,-0.562845944693
0.473421091737,-0.0148638352923,0.104243159294,-0.818542693405,0.0125466074909,-0.537119890781
0.455899238838,-0.025540257988,0.0917412042618,-0.798229168743,0.0196416393518,-0.537004344864
0.421328009372,-0.039547933326,0.0673595666885,-0.754588624985,0.0330377143477,-0.517379827296
0.392428369499,-0.0466144825745,0.056347489357,-0.720518651802,0.0398175386083,-0.502694011914
0.347383871035,-0.0515805696217,0.0466860532761,-0.673363479245,0.0451671980547,-0.488406143466
0.299739679546,-0.0591729924275,0.0400568246841,-0.621644909795,0.0498427982244,-0.471183616836
0.267589955688,-0.0805706541758,0.028463602066,-0.575336730066,0.0551544433564,-0.438906848584
0.239381953974,-0.101820604805,0.0205674171448,-0.532377600077,0.0559228903387,-0.405970583023
0.230357969638,-0.115656491218,0.0190801620483,-0.51224907014,0.0497320435123,-0.366801964507
0.219818788318,-0.13476602872,0.0162817239761,-0.487661329668,0.0458458776592,-0.326427839876
0.21341453298,-0.142104800784,0.0167198181152,-0.470639619061,0.0382276410922,-0.295719734109
0.204296270835,-0.143563448103,0.00214040279388,-0.455897797689,0.0445286712645,-0.276230041821
0.184845458771,-0.136240935704,-0.018287062645,-0.433124180467,0.0558744049452,-0.267705410155
0.180295664981,-0.13087299637,-0.0283861160278,-0.422790931083,0.0607713503529,-0.257963016167
0.172401118462,-0.124162494379,-0.0418492555618,-0.40957611054,0.0668707425686,-0.247197799708
0.159599759271,-0.123036434946,-0.0506366491318,-0.393220749899,0.0702010693429,-0.237353791319
0.143840483666,-0.121735300735,-0.0593081712723,-0.378196474721,0.0726164468764,-0.231244147567
0.123397732971,-0.118880776057,-0.0708086490631,-0.361165014602,0.0748333641508,-0.223859627429
0.114245880658,-0.119169439852,-0.0757263898849,-0.352877039059,0.0717862464206,-0.21455662475
0.0961491445596,-0.122173049569,-0.0804220438004,-0.333357371901,0.070394837973,-0.206353173803
0.0863501521684,-0.123952034842,-0.0817798376083,-0.320401478478,0.0669904956895,-0.199241985093
0.0701938358164,-0.126499875744,-0.0851520299911,-0.301668229338,0.0644607976655,-0.195038265893
0.051906509605,-0.127600370592,-0.0800302028656,-0.278625589311,0.0553357266519,-0.191814211234
0.0445302703987,-0.125672008241,-0.0805263519287,-0.270783068598,0.0538352469484,-0.193647064922
0.0244089886374,-0.125557333863,-0.0774912834167,-0.24856823001,0.0497933892177,-0.196336189035
0.0179387607647,-0.125285520272,-0.0695780515671,-0.236785243886,0.0418361940281,-0.195235171158
0.00413893422843,-0.124839129136,-0.0569514036179,-0.218526691207,0.0322539090295,-0.195278610834
-0.00539163131868,-0.126908760639,-0.0437272787094,-0.20236766848,0.021918353491,-0.196986574656
-0.0144159391085,-0.129306073822,-0.0351172685623,-0.183008990089,0.0100965069481,-0.196410648021
-0.0221963888392,-0.133704557032,-0.0214296579361,-0.170045848603,-0.00367762359086,-0.194116382574
-0.0247763126795,-0.135726445774,-0.0139288902283,-0.161655322974,-0.0132990450151,-0.195922993639
-0.0273149033741,-0.135587722614,0.00301015377045,-0.153585397858,-0.0312350837967,-0.202851845498
-0.0290130876152,-0.133484582777,0.0207415819168,-0.146145431793,-0.0538557163282,-0.200891502572
-0.0305195961272,-0.13169720147,0.0381882190704,-0.142026821449,-0.0769423697169,-0.204102336322
-0.0325647881703,-0.131661122496,0.054141998291,-0.137733759963,-0.0943038774553,-0.203927618692
-0.0330437362233,-0.13349640896,0.0724438428879,-0.134950233197,-0.113952737896,-0.20249264884
-0.0330309573744,-0.137509581252,0.0847872495651,-0.131627985626,-0.13072109741,-0.197652612761
-0.0300501728513,-0.140549260045,0.0954594612122,-0.130050467131,-0.145169695032,-0.186597132517
-0.0252934859934,-0.140891114877,0.103966116905,-0.131625235336,-0.160346850323,-0.180129651353
-0.0185732770255,-0.142899119591,0.112770199776,-0.137280035372,-0.168982735515,-0.172492445383
-0.0128834173364,-0.144181706878,0.113832473755,-0.137975503876,-0.173861357377,-0.163525380701
-0.0112702488238,-0.153032388228,0.114708423615,-0.134923784464,-0.178225401874,-0.150321521245
-0.0130918474149,-0.162190952591,0.114486455917,-0.12479162642,-0.18173084776,-0.133668145394
-0.0150441262577,-0.165928537681,0.116411328316,-0.113125406681,-0.189009132401,-0.11627106961
-0.0158383468952,-0.172463670253,0.11843764782,-0.106501988332,-0.192951764012,-0.100379692495
-0.0161735746606,-0.177905702363,0.117624044418,-0.0971851011516,-0.197434937685,-0.0880167249115
-0.00918492576488,-0.179268075974,0.11727142334,-0.099274064742,-0.195967670499,-0.0856432903296
-0.000309168125408,-0.179343019379,0.111648082733,-0.0998666900199,-0.193211772822,-0.0845985290344
0.00427039302711,-0.177987130476,0.106686830521,-0.094629582453,-0.190982062889,-0.0814189820163
0.013772016325,-0.177954298038,0.0997133255005,-0.0958935656022,-0.188225642695,-0.0822838579514
0.0273767417275,-0.177620723497,0.0895503759384,-0.0999967973254,-0.178213623931,-0.0890633381503
0.0396337257429,-0.179308810793,0.0806477069855,-0.104287048765,-0.16831062524,-0.0860203542379
0.0500215216578,-0.188915790006,0.0704782009125,-0.100180597846,-0.157418395487,-0.0693796202588
0.0538994794027,-0.192815856132,0.0696250200272,-0.0951503759815,-0.162618305402,-0.0627411448116
0.058738483061,-0.197391044808,0.0685673952103,-0.0949979386504,-0.165622808616,-0.063494010359
0.065417990297,-0.199771352747,0.0711197853088,-0.0933074536335,-0.181409790879,-0.0768136365914
0.0774195206791,-0.204108349597,0.0653182268143,-0.094503326235,-0.182655032939,-0.0848610433002
0.088203571237,-0.212706846426,0.0529336929321,-0.0977543922472,-0.179394578804,-0.0803882415378
0.0919072962259,-0.215987726806,0.0473415851593,-0.0959971583799,-0.182254738474,-0.0786055549754
0.0963626999176,-0.214354996932,0.0347049236298,-0.0989621398461,-0.177841268963,-0.0769560840562
0.106351551318,-0.213194795344,0.0173058509827,-0.106516451839,-0.168655534844,-0.0701268262201
0.113528514662,-0.209591911705,0.00380897521973,-0.111126496625,-0.160837519328,-0.0653676376768
0.118366474351,-0.199039870049,-0.0194935798645,-0.109106337365,-0.134593448914,-0.0684175333329
0.118067758282,-0.192709527344,-0.0330330133438,-0.102622934698,-0.13325817473,-0.062458296928
0.112702499999,-0.178044151368,-0.0539820194244,-0.094143675821,-0.109741879592,-0.0664127804315
0.111190478411,-0.17003769198,-0.0595288276672,-0.0952284202187,-0.112614645248,-0.0564249598477
0.106992242443,-0.154803560934,-0.073474407196,-0.0956928326947,-0.101773982096,-0.057806127486
0.100389981038,-0.138509399553,-0.084579706192,-0.0978970225445,-0.100563146931,-0.0623340554901
0.0980258613446,-0.132080146683,-0.0988165140152,-0.105296486684,-0.0993388870435,-0.0621815803876
0.0894834678109,-0.115702362298,-0.124283313751,-0.0962705342228,-0.0817245862917,-0.0638082615623
0.0841761548633,-0.107714931857,-0.141028404236,-0.0924242643281,-0.0784394637162,-0.0305250500688
0.0687318272099,-0.0970656160168,-0.162907242775,-0.0784155256511,-0.0668897897608,-0.024977845756
0.0639720705546,-0.0918562656269,-0.171993851662,-0.0818392594115,-0.0710887409076,-0.0202227409639
0.0637849413571,-0.0889731952165,-0.180454015732,-0.0934455427853,-0.0729012985601,-0.0293413815081
0.064244108623,-0.0789021548508,-0.192692995071,-0.0963599980695,-0.0686140631153,-0.0442475472502
0.0624890568467,-0.0726545389312,-0.202526211739,-0.0966368622844,-0.0648035139126,-0.0584916300086
0.0539485130218,-0.057448229537,-0.222411036491,-0.0874369290271,-0.05149488569,-0.0766634149086
0.0530165049464,-0.0547462790894,-0.235859036446,-0.0815127372347,-0.0397230400585,-0.0755115190226
0.0502185874185,-0.0540789090539,-0.245767593384,-0.0752005778011,-0.0359208339534,-0.0742542057827
0.0408044207368,-0.0603174980109,-0.265083670616,-0.0636416531314,-0.0162904870379,-0.0681014657333
0.0360430001393,-0.0671081653214,-0.275398373604,-0.0482345004493,-0.0063623251238,-0.0586938959843
0.0347680669371,-0.0704869318742,-0.283838629723,-0.0336822872158,0.0105758349566,-0.0544524028903
0.0303681264024,-0.0704152260179,-0.292764782906,-0.0180422859382,0.019063427117,-0.0478751958329
0.0255338791712,-0.0668962247183,-0.299913167953,-0.00210450204324,0.0369182519794,-0.0538699514053
0.0210366452785,-0.0606300558201,-0.303090691566,0.00449061945926,0.0395663584137,-0.0671497494614
0.0195379809944,-0.0556751730922,-0.304793596268,0.0108210387075,0.0580723557672,-0.0899836149284
0.0166484286031,-0.0457677991831,-0.299840807915,0.0187647594849,0.0561189797944,-0.104587940355
0.0169435171579,-0.0317053132015,-0.29873239994,0.035661524131,0.0619619639935,-0.116465535864
0.0203972635833,-0.0162857377759,-0.294088721275,0.0500637184038,0.0572182423278,-0.117442601308
0.0234963635619,-0.000933100184914,-0.293832063675,0.0576508187394,0.0572402493066,-0.123749536237
0.0234963635619,-0.000933100184914,-0.293832063675,0.0576508187394,0.0572402493066,-0.123749536237
