X,Y,Z,Rho,Beta,Alpha
0.381303259839,0.182545219396,-0.010702252388,-0.344828774636,0.0320123171967,-0.435108111961
0.365518382144,0.176326498314,-0.00838148593903,-0.327829391215,0.0306736339873,-0.435872252377
0.33603716522,0.164286396606,-0.00663304328918,-0.33972519742,0.0272975951456,-0.307533793829
0.322653821477,0.15921666919,-0.0059859752655,-0.330850251212,0.0259282446156,-0.215413575855
0.309736017263,0.154281446966,-0.00542521476746,-0.250971832062,0.0249384707855,-0.092711115448
0.301471369957,0.151249272707,-0.00501871109009,-0.161454933519,0.0259100379326,-0.0530172477606
0.301471369957,0.151249272707,-0.00501871109009,-0.161454933519,0.0259100379326,-0.0530172477606
0.282338276691,0.143857024428,-0.00395882129669,0.0166119484194,0.0287509138603,-0.0359367767834
0.271153091127,0.139430478249,-0.00346660614014,0.088765893483,0.0298036566181,-0.0511743987893
0.254425053686,0.132159603022,-0.00293564796448,0.17298663009,0.0302646953745,-0.115545679427
0.254425053686,0.132159603022,-0.00293564796448,0.206752999577,0.0294552640259,-0.213192492382
0.244876092532,0.128774490208,-0.00263893604279,0.196261530157,0.0272586809814,-0.309321556234
0.232622177133,0.124345982511,-0.00225615501404,0.128039059706,0.0233862453073,-0.399761860874
0.223594284797,0.121555983107,-0.00202906131744,0.0781824790235,0.0215028900428,-0.417388145573
0.209162117794,0.117049123196,-0.00172555446625,-0.00722271454039,0.0187478512089,-0.410554275328
0.2011848785,0.114416450591,-0.0015709400177,-0.159842737492,0.0150240000916,-0.341840057175
0.2011848785,0.114416450591,-0.0015709400177,-0.159842737492,0.0150240000916,-0.341840057175
0.186344672272,0.109208067831,-0.00143110752106,-0.241618107816,0.0126304219276,-0.25883730299
0.186344672272,0.109208067831,-0.00143110752106,-0.289442461686,0.0112665042619,-0.195465986084
0.174009945725,0.1040165073,-0.00139307975769,-0.29431857851,0.0103023400851,-0.1319125912
0.168213716095,0.101507462586,-0.00143504142761,-0.282635674599,0.00955409614958,-0.0727077862599
0.168213716095,0.101507462586,-0.00143504142761,-0.246158926128,0.00928655814694,-0.0245437660082
0.160589377079,0.0981400929954,-0.00157260894775,-0.179388900295,0.00944570069478,0.011994022798
0.154957496779,0.0957580169227,-0.00172209739685,-0.0993406230469,0.00980156792937,0.0275370436959
0.147016012643,0.0918892001808,-0.00196242332458,-0.0140340988668,0.0100245796416,0.0218230777703
0.144205941001,0.0903869394316,-0.00210285186768,0.089137277495,0.0096121420575,-0.0589561715647
0.144205941001,0.0903869394316,-0.00210285186768,0.089137277495,0.0096121420575,-0.0589561715647
0.134881572767,0.085116645835,-0.00258195400238,0.131042367333,0.00893795916063,-0.183433088209
0.134881572767,0.085116645835,-0.00258195400238,0.121705506838,0.00839067715976,-0.231967646772
0.129890278011,0.082104860218,-0.00293469429016,0.0887539677187,0.00785242588455,-0.278620367933
0.123583852783,0.0783019790698,-0.00340378284454,0.0428794790766,0.0075389538526,-0.30170884886
0.123583852783,0.0783019790698,-0.00340378284454,-0.0189896269567,0.00684945152911,-0.29955865139
0.11760219248,0.0739149305738,-0.004026055336,-0.0744614440726,0.0068227968318,-0.271728536319
0.11760219248,0.0739149305738,-0.004026055336,-0.129888678009,0.00604528181355,-0.230171174838
0.112683806607,0.0697570867702,-0.00464880466461,-0.165625855376,0.0059370494405,-0.175296122611
0.110467166448,0.0677055287721,-0.00499045848846,-0.193577179942,0.00530771627222,-0.0831158959994
0.110467166448,0.0677055287721,-0.00499045848846,-0.193577179942,0.00530771627222,-0.0831158959994
0.105999371801,0.0637884695037,-0.0057076215744,-0.154060889863,0.0054395675312,0.0256078536007
0.105999371801,0.0637884695037,-0.0057076215744,-0.113448267982,0.00551035458106,0.0465710597328
0.102950979818,0.0613496429787,-0.00619614124298,-0.0621274453006,0.00608156318721,0.0529391647227
0.0991070624788,0.0583763994692,-0.00683355331421,-0.0118368175469,0.00674199945729,0.0419739348814
0.0991070624788,0.0583763994692,-0.00683355331421,-0.0118368175469,0.00674199945729,0.0419739348814
0.0960299275039,0.0559829021394,-0.00735425949097,0.0533659822083,0.00681788401428,-0.023457420627
0.0936736223031,0.0541952065386,-0.00780808925629,0.0563215500185,0.00693954140138,-0.0615230260643
0.0899575912225,0.0510342666281,-0.00852823257446,0.0450197049616,0.00729532445258,-0.0922869558707
0.0878415886948,0.0491352877348,-0.00892663002014,0.0277656635846,0.00749017566011,-0.10210176785
0.0878415886948,0.0491352877348,-0.00892663002014,0.0277656635846,0.00749017566011,-0.10210176785
0.0849777290812,0.0466833055717,-0.00945580005646,-0.0454071094057,0.00708528945689,-0.0973759329085
0.0838350889337,0.044881207294,-0.00982785224915,-0.070688411679,0.00710136723175,-0.0770618755333
